map,family,method,sr,sc,gr,gc,lam,opt,suboptimality,node_reduction,nodes,solved
brc101d.map,dao,AILS,137,168,568,259,1.0,614.6245,1.0,-0.777,37934,1
brc101d.map,dao,ILS,562,234,147,204,1.0,614.3107,1.0,-0.313,32806,1
brc101d.map,dao,AILS,562,234,147,204,1.0,614.3107,nan,nan,27801,0
brc101d.map,dao,ILS,577,240,153,181,1.0,613.7422,1.0,-0.3721,33882,1
brc101d.map,dao,AILS,577,240,153,181,1.0,613.7422,nan,nan,29217,0
brc101d.map,dao,ILS,560,214,136,202,1.0,613.4701,1.0,-0.0284,26024,1
brc101d.map,dao,AILS,560,214,136,202,1.0,613.4701,nan,nan,23207,0
brc101d.map,dao,ILS,556,234,140,187,1.0,613.2397,1.0,-0.3391,33133,1
brc101d.map,dao,AILS,556,234,140,187,1.0,613.2397,nan,nan,27827,0
brc101d.map,dao,ILS,136,198,564,220,1.0,613.2275,1.0,-1.103,48309,1
brc101d.map,dao,AILS,136,198,564,220,1.0,613.2275,nan,nan,85880,0
brc101d.map,dao,ILS,578,213,125,185,1.0,612.6711,1.0,-0.4133,36363,1
brc101d.map,dao,AILS,578,213,125,185,1.0,612.6711,1.0,-0.7526,45095,1
brc101d.map,dao,ILS,566,248,137,204,1.0,612.5534,1.0,-0.1304,27189,1
brc101d.map,dao,AILS,566,248,137,204,1.0,612.5534,nan,nan,30905,0
brc101d.map,dao,ILS,569,213,130,199,1.0,612.328,1.0,-0.0521,26961,1
brc101d.map,dao,AILS,569,213,130,199,1.0,612.328,1.0,-0.3759,35257,1
brc101d.map,dao,ILS,581,217,127,188,1.0,612.1859,1.0,-0.0736,27414,1
brc101d.map,dao,AILS,581,217,127,188,1.0,612.1859,1.0,-0.3828,35309,1
brc101d.map,dao,ILS,556,252,126,181,1.0,611.725,1.0,0.0561,23030,1
brc101d.map,dao,AILS,556,252,126,181,1.0,611.725,1.0,-0.5659,38205,1
brc101d.map,dao,ILS,561,229,154,177,1.0,610.0265,1.0,-0.3311,32812,1
brc101d.map,dao,AILS,561,229,154,177,1.0,610.0265,nan,nan,25435,0
brc101d.map,dao,ILS,134,201,565,213,1.0,609.0559,1.0,-0.8758,40914,1
brc101d.map,dao,AILS,134,201,565,213,1.0,609.0559,1.0,-2.6722,80095,1
brc101d.map,dao,ILS,119,185,553,263,1.0,608.926,1.0,-0.5968,31879,1
brc101d.map,dao,AILS,119,185,553,263,1.0,608.926,1.0,-0.5935,31812,1
brc101d.map,dao,ILS,566,233,152,181,1.0,608.8671,1.0,-0.3581,33477,1
brc101d.map,dao,AILS,566,233,152,181,1.0,608.8671,nan,nan,27060,0
brc101d.map,dao,ILS,574,205,120,191,1.0,608.8427,1.0,-0.41,36125,1
brc101d.map,dao,AILS,574,205,120,191,1.0,608.8427,1.0,-1.7801,71230,1
brc101d.map,dao,ILS,566,216,136,187,1.0,608.8133,1.0,-0.0633,26849,1
brc101d.map,dao,AILS,566,216,136,187,1.0,608.8133,1.0,-0.3935,35186,1
brc101d.map,dao,ILS,573,215,132,188,1.0,608.4996,1.0,-0.0716,27181,1
brc101d.map,dao,AILS,573,215,132,188,1.0,608.4996,1.0,-0.4012,35539,1
brc101d.map,dao,ILS,581,201,116,185,1.0,608.4285,1.0,-0.7198,44781,1
brc101d.map,dao,AILS,581,201,116,185,1.0,608.4285,nan,nan,86347,0
brc101d.map,dao,ILS,567,250,139,199,1.0,608.0681,1.0,-0.1496,27272,1
brc101d.map,dao,AILS,567,250,139,199,1.0,608.0681,1.0,-0.7582,41710,1
brc200d.map,dao,ILS,103,500,108,89,1.0,520.1249,1.0,-1.6344,38135,1
brc200d.map,dao,AILS,103,500,108,89,1.0,520.1249,nan,nan,29631,0
brc200d.map,dao,ILS,101,71,95,477,1.0,517.196,1.0,-1.1842,32641,1
brc200d.map,dao,AILS,101,71,95,477,1.0,517.196,nan,nan,30724,0
brc200d.map,dao,ILS,97,459,111,53,1.0,518.8528,1.0,-1.4157,36119,1
brc200d.map,dao,AILS,97,459,111,53,1.0,518.8528,nan,nan,27203,0
brc200d.map,dao,ILS,104,58,97,465,1.0,516.9533,1.0,-1.7219,40102,1
brc200d.map,dao,AILS,104,58,97,465,1.0,516.9533,nan,nan,32075,0
brc200d.map,dao,ILS,108,102,97,508,1.0,517.6102,1.0,-1.307,35682,1
brc200d.map,dao,AILS,108,102,97,508,1.0,517.6102,nan,nan,26186,0
brc200d.map,dao,ILS,110,23,106,431,1.0,518.3675,0.99069,-1.3874,33953,1
brc200d.map,dao,AILS,110,23,106,431,1.0,518.3675,nan,nan,37277,0
brc200d.map,dao,ILS,101,49,98,454,1.0,514.9533,1.0,-1.7444,39848,1
brc200d.map,dao,AILS,101,49,98,454,1.0,514.9533,nan,nan,33830,0
brc200d.map,dao,ILS,113,469,110,65,1.0,517.267,0.98266,-0.9951,29447,1
brc200d.map,dao,AILS,113,469,110,65,1.0,517.267,nan,nan,29589,0
brc200d.map,dao,ILS,105,492,102,84,1.0,515.468,1.0,-1.6041,37681,1
brc200d.map,dao,AILS,105,492,102,84,1.0,515.468,nan,nan,28506,0
brc200d.map,dao,ILS,97,53,98,456,1.0,514.6102,1.0,-1.291,33352,1
brc200d.map,dao,AILS,97,53,98,456,1.0,514.6102,nan,nan,34989,0
brc200d.map,dao,ILS,106,523,105,115,1.0,516.2965,1.0,-1.6735,37940,1
brc200d.map,dao,AILS,106,523,105,115,1.0,516.2965,nan,nan,31596,0
brc200d.map,dao,ILS,104,500,101,94,1.0,514.2965,1.0,-1.6408,37990,1
brc200d.map,dao,AILS,104,500,101,94,1.0,514.2965,nan,nan,29635,0
brc200d.map,dao,ILS,94,468,98,68,1.0,512.8528,1.0,-1.009,29611,1
brc200d.map,dao,AILS,94,468,98,68,1.0,512.8528,nan,nan,30541,0
brc200d.map,dao,ILS,101,116,98,518,1.0,511.9533,1.0,-1.1598,33703,1
brc200d.map,dao,AILS,101,116,98,518,1.0,511.9533,nan,nan,24893,0
brc200d.map,dao,ILS,100,111,104,515,1.0,512.7107,1.0,-1.2074,34340,1
brc200d.map,dao,AILS,100,111,104,515,1.0,512.7107,nan,nan,26027,0
brc200d.map,dao,ILS,109,72,107,476,1.0,514.3675,0.99061,-1.1726,32441,1
brc200d.map,dao,AILS,109,72,107,476,1.0,514.3675,nan,nan,31751,0
brc200d.map,dao,ILS,104,472,105,67,1.0,513.2965,1.0,-1.4855,36562,1
brc200d.map,dao,AILS,104,472,105,67,1.0,513.2965,nan,nan,26135,0
brc200d.map,dao,ILS,107,94,99,496,1.0,512.3675,1.0,-1.3794,36447,1
brc200d.map,dao,AILS,107,94,99,496,1.0,512.3675,nan,nan,27320,0
brc200d.map,dao,ILS,112,17,109,417,1.0,513.0244,0.98251,-1.3853,33468,1
brc200d.map,dao,AILS,112,17,109,417,1.0,513.0244,nan,nan,39035,0
brc200d.map,dao,ILS,106,125,96,526,1.0,512.196,1.0,-1.1072,33098,1
brc200d.map,dao,AILS,106,125,96,526,1.0,512.196,nan,nan,23359,0
brc200d.map,dao,ILS,106,453,104,49,1.0,511.8823,1.0,-1.3219,34652,1
brc200d.map,dao,AILS,106,453,104,49,1.0,511.8823,nan,nan,23452,0
brc200d.map,dao,ILS,108,452,107,50,1.0,511.9533,0.99057,-0.8693,27985,1
brc200d.map,dao,AILS,108,452,107,50,1.0,511.9533,nan,nan,24311,0
brc200d.map,dao,ILS,101,28,104,430,1.0,510.2965,1.0,-1.8555,40580,1
brc200d.map,dao,AILS,101,28,104,430,1.0,510.2965,nan,nan,35639,0
brc200d.map,dao,ILS,100,523,103,122,1.0,509.2965,1.0,-1.6971,38013,1
brc200d.map,dao,AILS,100,523,103,122,1.0,509.2965,nan,nan,32837,0
brc200d.map,dao,ILS,96,520,105,121,1.0,509.7817,1.0,-1.7116,38331,1
brc200d.map,dao,AILS,96,520,105,121,1.0,509.7817,nan,nan,34547,0
brc200d.map,dao,ILS,112,479,101,81,1.0,508.7817,0.99377,-1.0828,30246,1
brc200d.map,dao,AILS,112,479,101,81,1.0,508.7817,nan,nan,30032,0
brc200d.map,dao,ILS,106,89,105,491,1.0,510.2965,1.0,-1.4118,36700,1
brc200d.map,dao,AILS,106,89,105,491,1.0,510.2965,nan,nan,27321,0
brc200d.map,dao,ILS,99,22,107,420,1.0,507.5391,1.0,-1.888,40596,1
brc200d.map,dao,AILS,99,22,107,420,1.0,507.5391,nan,nan,35737,0
brc200d.map,dao,ILS,104,69,107,469,1.0,508.2965,1.0,-1.6284,38900,1
brc200d.map,dao,AILS,104,69,107,469,1.0,508.2965,nan,nan,29862,0
brc200d.map,dao,ILS,103,497,97,100,1.0,506.5391,1.0,-1.6518,38003,1
brc200d.map,dao,AILS,103,497,97,100,1.0,506.5391,nan,nan,30669,0
brc200d.map,dao,ILS,104,511,101,112,1.0,507.2965,1.0,-1.6797,38078,1
brc200d.map,dao,AILS,104,511,101,112,1.0,507.2965,nan,nan,31034,0
brc200d.map,dao,ILS,98,455,111,60,1.0,507.4386,1.0,-1.3913,35475,1
brc200d.map,dao,AILS,98,455,111,60,1.0,507.4386,nan,nan,25790,0
brc200d.map,dao,ILS,104,471,103,72,1.0,506.468,1.0,-1.491,36359,1
brc200d.map,dao,AILS,104,471,103,72,1.0,506.468,nan,nan,25995,0
brc200d.map,dao,ILS,106,436,105,37,1.0,507.8823,0.98234,-1.0586,31070,1
brc200d.map,dao,AILS,106,436,105,37,1.0,507.8823,nan,nan,22116,0
brc200d.map,dao,ILS,97,34,109,429,1.0,506.196,1.0,-1.8764,40819,1
brc200d.map,dao,AILS,97,34,109,429,1.0,506.196,nan,nan,36468,0
brc200d.map,dao,ILS,101,427,108,30,1.0,506.9533,1.0,-1.0911,31938,1
brc200d.map,dao,AILS,101,427,108,30,1.0,506.9533,nan,nan,21321,0
brc200d.map,dao,ILS,103,465,105,66,1.0,506.8823,1.0,-1.4411,35941,1
brc200d.map,dao,AILS,103,465,105,66,1.0,506.8823,nan,nan,25118,0
brc200d.map,dao,ILS,111,49,110,443,1.0,507.0244,0.98231,-1.3415,33591,1
brc200d.map,dao,AILS,111,49,110,443,1.0,507.0244,nan,nan,35755,0
brc200d.map,dao,ILS,102,46,102,441,1.0,502.8823,1.0,-1.7994,40113,1
brc200d.map,dao,AILS,102,46,102,441,1.0,502.8823,nan,nan,33561,0
brc200d.map,dao,ILS,107,414,99,20,1.0,503.5391,1.0,-0.9991,30273,1
brc200d.map,dao,AILS,107,414,99,20,1.0,503.5391,nan,nan,19002,0
brc200d.map,dao,ILS,105,75,100,470,1.0,504.1249,1.0,-1.5902,38400,1
brc200d.map,dao,AILS,105,75,100,470,1.0,504.1249,nan,nan,29112,0
brc200d.map,dao,ILS,106,413,99,19,1.0,503.1249,1.0,-0.9939,30187,1
brc200d.map,dao,AILS,106,413,99,19,1.0,503.1249,nan,nan,18799,0
brc200d.map,dao,ILS,99,61,112,452,1.0,502.6102,0.99369,-1.3071,33356,1
brc200d.map,dao,AILS,99,61,112,452,1.0,502.6102,nan,nan,31609,0
brc200d.map,dao,ILS,107,24,100,417,1.0,502.9533,1.0,-1.8929,40532,1
brc200d.map,dao,AILS,107,24,100,417,1.0,502.9533,nan,nan,35867,0
brc200d.map,dao,ILS,108,424,109,32,1.0,502.7817,0.98216,-0.6485,25065,1
brc200d.map,dao,AILS,108,424,109,32,1.0,502.7817,nan,nan,20781,0
brc200d.map,dao,ILS,100,125,96,514,1.0,500.196,1.0,-0.7703,27518,1
brc200d.map,dao,AILS,100,125,96,514,1.0,500.196,nan,nan,24493,0
brc200d.map,dao,ILS,99,104,102,495,1.0,500.1249,1.0,-1.2814,34891,1
brc200d.map,dao,AILS,99,104,102,495,1.0,500.1249,nan,nan,26735,0
brc200d.map,dao,ILS,104,505,99,114,1.0,500.7107,1.0,-1.6799,38087,1
brc200d.map,dao,AILS,104,505,99,114,1.0,500.7107,nan,nan,31162,0
brc200d.map,dao,ILS,97,93,110,482,1.0,500.6102,1.0,-1.4263,36521,1
brc200d.map,dao,AILS,97,93,110,482,1.0,500.6102,nan,nan,27866,0
brc200d.map,dao,ILS,97,88,104,478,1.0,499.9533,1.0,-1.4605,36833,1
brc200d.map,dao,AILS,97,88,104,478,1.0,499.9533,nan,nan,29104,0
brc201d.map,dao,ILS,14,300,295,349,1.0,835.4529,nan,nan,6969,0
brc201d.map,dao,AILS,14,300,295,349,1.0,835.4529,nan,nan,7098,0
brc201d.map,dao,ILS,322,328,15,305,1.0,834.6245,nan,nan,46942,0
brc201d.map,dao,AILS,322,328,15,305,1.0,834.6245,nan,nan,49517,0
brc201d.map,dao,ILS,26,310,317,297,1.0,834.6245,nan,nan,5904,0
brc201d.map,dao,AILS,26,310,317,297,1.0,834.6245,nan,nan,6588,0
brc201d.map,dao,ILS,12,275,281,366,1.0,834.0803,nan,nan,9772,0
brc201d.map,dao,AILS,12,275,281,366,1.0,834.0803,nan,nan,9740,0
brc201d.map,dao,ILS,18,293,339,314,1.0,833.4113,nan,nan,7812,0
brc201d.map,dao,AILS,18,293,339,314,1.0,833.4113,nan,nan,7990,0
brc201d.map,dao,ILS,24,299,332,308,1.0,833.2397,nan,nan,7094,0
brc201d.map,dao,AILS,24,299,332,308,1.0,833.2397,nan,nan,7474,0
brc201d.map,dao,ILS,330,298,20,298,1.0,832.725,nan,nan,53201,0
brc201d.map,dao,AILS,330,298,20,298,1.0,832.725,nan,nan,51348,0
brc201d.map,dao,ILS,343,284,20,279,1.0,832.524,nan,nan,48108,0
brc201d.map,dao,AILS,343,284,20,279,1.0,832.524,nan,nan,59688,0
brc201d.map,dao,ILS,278,370,17,270,1.0,832.2519,nan,nan,23394,0
brc201d.map,dao,AILS,278,370,17,270,1.0,832.2519,nan,nan,22341,0
brc201d.map,dao,ILS,324,323,16,303,1.0,832.1392,nan,nan,50101,0
brc201d.map,dao,AILS,324,323,16,303,1.0,832.1392,nan,nan,47894,0
brc201d.map,dao,ILS,318,299,14,309,1.0,831.3107,nan,nan,51531,0
brc201d.map,dao,AILS,318,299,14,309,1.0,831.3107,nan,nan,47089,0
brc201d.map,dao,ILS,25,309,314,295,1.0,831.0387,nan,nan,6047,0
brc201d.map,dao,AILS,25,309,314,295,1.0,831.0387,nan,nan,6708,0
brc201d.map,dao,ILS,328,326,15,296,1.0,830.796,nan,nan,51059,0
brc201d.map,dao,AILS,328,326,15,296,1.0,830.796,nan,nan,50609,0
brc201d.map,dao,ILS,19,309,322,309,1.0,830.7544,nan,nan,5853,0
brc201d.map,dao,AILS,19,309,322,309,1.0,830.7544,nan,nan,6540,0
brc201d.map,dao,ILS,17,285,345,306,1.0,830.1686,nan,nan,8641,0
brc201d.map,dao,AILS,17,285,345,306,1.0,830.1686,nan,nan,9002,0
brc201d.map,dao,ILS,337,303,21,290,1.0,830.0681,nan,nan,55427,0
brc201d.map,dao,AILS,337,303,21,290,1.0,830.0681,nan,nan,49635,0
brc201d.map,dao,ILS,12,268,349,281,1.0,829.595,nan,nan,9983,0
brc201d.map,dao,AILS,12,268,349,281,1.0,829.595,nan,nan,11512,0
brc201d.map,dao,ILS,13,265,351,278,1.0,829.4234,nan,nan,10208,0
brc201d.map,dao,AILS,13,265,351,278,1.0,829.4234,nan,nan,11959,0
brc201d.map,dao,ILS,333,324,16,290,1.0,828.5534,nan,nan,53182,0
brc201d.map,dao,AILS,333,324,16,290,1.0,828.5534,nan,nan,50700,0
brc201d.map,dao,ILS,320,298,17,305,1.0,828.4823,nan,nan,51978,0
brc201d.map,dao,AILS,320,298,17,305,1.0,828.4823,nan,nan,49997,0
brc201d.map,dao,ILS,18,290,334,301,1.0,826.6539,nan,nan,8141,0
brc201d.map,dao,AILS,18,290,334,301,1.0,826.6539,nan,nan,8465,0
brc201d.map,dao,ILS,336,331,18,282,1.0,826.4529,nan,nan,53124,0
brc201d.map,dao,AILS,336,331,18,282,1.0,826.4529,nan,nan,54978,0
brc201d.map,dao,ILS,288,356,17,282,1.0,826.1097,nan,nan,30677,0
brc201d.map,dao,AILS,288,356,17,282,1.0,826.1097,nan,nan,33600,0
brc201d.map,dao,ILS,328,316,19,295,1.0,825.6539,nan,nan,53568,0
brc201d.map,dao,AILS,328,316,19,295,1.0,825.6539,nan,nan,42385,0
brc201d.map,dao,ILS,22,279,339,324,1.0,825.2102,nan,nan,9207,0
brc201d.map,dao,AILS,22,279,339,324,1.0,825.2102,nan,nan,9892,0
brc201d.map,dao,ILS,16,271,342,340,1.0,825.1808,nan,nan,9978,0
brc201d.map,dao,AILS,16,271,342,340,1.0,825.1808,nan,nan,10808,0
brc201d.map,dao,ILS,10,265,336,266,1.0,824.7372,nan,nan,10119,0
brc201d.map,dao,AILS,10,265,336,266,1.0,824.7372,nan,nan,11862,0
brc201d.map,dao,ILS,25,294,324,299,1.0,824.3818,nan,nan,7683,0
brc201d.map,dao,AILS,25,294,324,299,1.0,824.3818,nan,nan,7990,0
brc201d.map,dao,ILS,19,291,323,285,1.0,824.2813,nan,nan,8113,0
brc201d.map,dao,AILS,19,291,323,285,1.0,824.2813,nan,nan,8465,0
brc201d.map,dao,ILS,320,327,15,297,1.0,824.2102,nan,nan,49563,0
brc201d.map,dao,AILS,320,327,15,297,1.0,824.2102,nan,nan,50528,0
brc201d.map,dao,ILS,323,317,26,295,1.0,823.9676,nan,nan,53055,0
brc201d.map,dao,AILS,323,317,26,295,1.0,823.9676,nan,nan,43085,0
brc201d.map,dao,ILS,298,338,17,302,1.0,823.3818,nan,nan,38594,0
brc201d.map,dao,AILS,298,338,17,302,1.0,823.3818,nan,nan,45437,0
brc201d.map,dao,ILS,341,267,18,265,1.0,823.3229,nan,nan,36893,0
brc201d.map,dao,AILS,341,267,18,265,1.0,823.3229,nan,nan,45336,0
brc201d.map,dao,ILS,330,288,22,282,1.0,821.6955,nan,nan,50858,0
brc201d.map,dao,AILS,330,288,22,282,1.0,821.6955,nan,nan,59745,0
brc201d.map,dao,ILS,12,278,293,356,1.0,821.524,nan,nan,9456,0
brc201d.map,dao,AILS,12,278,293,356,1.0,821.524,nan,nan,9439,0
brc201d.map,dao,ILS,337,330,13,275,1.0,821.2813,nan,nan,54772,0
brc201d.map,dao,AILS,337,330,13,275,1.0,821.2813,nan,nan,54765,0
brc201d.map,dao,ILS,9,260,345,276,1.0,820.9087,nan,nan,10755,0
brc201d.map,dao,AILS,9,260,345,276,1.0,820.9087,nan,nan,12215,0
brc201d.map,dao,ILS,26,303,314,312,1.0,820.8965,nan,nan,6596,0
brc201d.map,dao,AILS,26,303,314,312,1.0,820.8965,nan,nan,7098,0
brc201d.map,dao,ILS,328,282,13,281,1.0,820.7666,nan,nan,46924,0
brc201d.map,dao,AILS,328,282,13,281,1.0,820.7666,nan,nan,58906,0
brc201d.map,dao,ILS,307,291,15,306,1.0,820.2102,nan,nan,48923,0
brc201d.map,dao,AILS,307,291,15,306,1.0,820.2102,nan,nan,50550,0
brc201d.map,dao,ILS,311,315,23,304,1.0,818.8965,nan,nan,49656,0
brc201d.map,dao,AILS,311,315,23,304,1.0,818.8965,nan,nan,38589,0
brc201d.map,dao,ILS,332,328,12,278,1.0,818.8671,nan,nan,54377,0
brc201d.map,dao,AILS,332,328,12,278,1.0,818.8671,nan,nan,53722,0
brc201d.map,dao,ILS,303,329,19,306,1.0,818.796,nan,nan,42984,0
brc201d.map,dao,AILS,303,329,19,306,1.0,818.796,nan,nan,48095,0
brc201d.map,dao,ILS,12,281,335,307,1.0,817.8255,nan,nan,9034,0
brc201d.map,dao,AILS,12,281,335,307,1.0,817.8255,nan,nan,9589,0
brc201d.map,dao,ILS,20,288,322,291,1.0,817.6245,nan,nan,8322,0
brc201d.map,dao,AILS,20,288,322,291,1.0,817.6245,nan,nan,8726,0
brc201d.map,dao,ILS,15,281,335,305,1.0,817.4113,nan,nan,9017,0
brc201d.map,dao,AILS,15,281,335,305,1.0,817.4113,nan,nan,9589,0
brc201d.map,dao,ILS,333,297,22,278,1.0,816.9676,nan,nan,55568,0
brc201d.map,dao,AILS,333,297,22,278,1.0,816.9676,nan,nan,54346,0
